StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,Q_RecaptchaScore,Consent Form,pucc_blame_1,pucc_wrong_1,pucc_punish,puch_blame_1,puch_wrong_1,puch_punish,pudiv_blame_1,pudiv_wrong_1,pudiv_punish,ppcc_blame_1,ppcc_wrong_1,ppcc_punish,ppch_blame_1,ppch_wrong_1,ppch_punish,tucc_blame_1,tucc_wrong_1,tucc_punish,tuch_blame_1,tuch_wrong_1,tuch_punish,tudiv_blame_1,tudiv_wrong_1,tudiv_punish,tpcc_blame_1,tpcc_wrong_1,tpcc_punish,tpch_blame_1,tpch_wrong_1,tpch_punish,cog_load_check,comp_p_prob_harm,comp_p_agency_across,comp_p_agency_within,2afc_p_interperson_1,2afc_p_interperson_2,2afc_p_intraperson_1,2afc_p_intraperson_2,2afc_p_intraperson_3,2afc_p_intraperson_4,comp_t_prob_harm,comp_t_agency_across,comp_t_agency_within,2afc_t_interperson_1,2afc_t_interperson_2,2afc_t_intraperson_1,2afc_t_intraperson_2,2afc_t_intraperson_3,2afc_t_intraperson_4,crt_bat_ball,crt_widgets,crt_lilly_pads,indcol_hi_1_1,indcol_hi_2_1,indcol_hi_3_1,indcol_vi_1_1,indcol_vi_2_1,indcol_vi_3_1,indcol_vi_4_1,indcol_hc_1_1,indcol_hc_2_1,indcol_hc_3_1,indcol_hc_4_1,indcol_vc_1_1,indcol_vc_2_1,indcol_vc_3_1,Age,Gender,Race,Race_7_TEXT,Political,Political_6_TEXT,user_feedback,id,LoadCondition,StoryCondition,CaseOrder
05/03/2026 12:50,05/03/2026 12:50,100,25,True,,ROBOT_FE9A5611,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,6,1,7,7,2,6,6,1,8,8,2,1,2,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,6,6,5,5,3,5,4,7,7,6,6,7,5,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was Clark's awareness of the probable harm combined with his choice to prioritize a $2,000 bonus over the workman's safety. The presence of another decision-maker (Bill) did somewhat reduce Clark's blameworthiness relative to the computerized mechanism scenario, because Bill is an independent moral agent who bears his own responsibility for the final harmful act. However, Clark remained substantially blameworthy in all scenarios because he knowingly initiated the causal chain with a 75% probability of harm, making him a proximate contributor regardless of whether the intervening cause was human or mechanical.",ROBOT_FE9A5611,high,trolley,CC-DIV-CH
05/03/2026 12:50,05/03/2026 12:51,100,27,True,,ROBOT_772EFCA0,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,5,6,2,4,5,1,6,7,3,7,8,4,1,2,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.","Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,8,5,6,7,5,8,9,8,7,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"The presence of another decision-maker, such as Bill or the computerized mechanism, affected my perception of Clark's blameworthiness by introducing an element of shared responsibility or unpredictability, which I believe mitigates Clark's direct accountability for the outcome. When another party had the final decision, it created a buffer that reduced the direct causal link between Clark's action and the harm, leading me to attribute less blame to Clark. This is because the final outcome was contingent upon the subsequent actions or programmed probabilities dictated by others.",ROBOT_772EFCA0,high,trolley,CC-DIV-CH
05/03/2026 12:51,05/03/2026 12:51,100,15,True,,ROBOT_2A590474,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,5,4,1,6,5,2,6,5,2,6,5,2,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,3,7,6,5,6,6,5,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were primarily influenced by the degree of control he had over the outcome and the presence of other factors or decision-makers between his action and the harm caused. In scenarios where another operator, like Bill, was involved, I felt Clark was slightly less blameworthy because the outcome also depended on another person's decision, diluting his direct responsibility. However, when a computerized mechanism was involved, I rated him slightly more blameworthy since the mechanism's action was probabilistic and less attributable to human choice, making Clark's decision feel more pivotal.",ROBOT_2A590474,high,trolley,DIV-CC-CH
05/03/2026 12:51,05/03/2026 12:51,100,28,True,,ROBOT_9E5E1097,EN,1,I CONSENT to participate in this study,9,9,6,8,8,5,9,9,7,9,9,10,2,2,0,,,,,,,,,,,,,,,,63,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,4,6,3,8,8,7,7,7,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,My ratings for Clark's blameworthiness were most influenced by the degree of Bill's understanding and Clark's direct involvement in the final harmful act. When Bill had a brain injury and,ROBOT_9E5E1097,low,firework,CH-DIV-CC
05/03/2026 12:51,05/03/2026 12:52,100,39,True,,ROBOT_97BBE6E0,EN,1,I CONSENT to participate in this study,9,9,7,8,8,5,9,9,8,9,9,8,3,4,0,,,,,,,,,,,,,,,,8403259,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,I actually think that Clark is roughly equally morally blameworthy in both stories.,,,,,,,,,,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,5,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was his conscious decision to arm or activate the canister despite clear knowledge of the likely harm, motivated purely by personal financial gain. The presence of another decision-maker (Bill) did somewhat reduce Clark's blameworthiness in the standard scenarios, but not dramatically, because Clark's action was a necessary enabling condition for the harm — without his deliberate choice to arm/activate the device, the harm could not have occurred. When Bill had a brain injury and lacked full agency, Clark's blameworthiness increased because he was effectively the sole competent moral agent in the causal chain.",ROBOT_97BBE6E0,high,firework,CH-CC-DIV
05/03/2026 12:52,05/03/2026 12:53,100,34,True,,ROBOT_78F74D49,EN,1,I CONSENT to participate in this study,8,9,10,8,9,10,9,9,15,9,9,20,3,6,5,,,,,,,,,,,,,,,,8403259,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,8,5,4,7,3,9,8,7,8,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"The most significant factor influencing my ratings of Clark's blameworthiness was the level of control and responsibility he had over the dangerous situation he facilitated. The presence of another decision-maker, like Bill, did affect my perception of Clark's responsibility, as it introduced an additional layer in the decision-making process that diluted Clark's direct accountability for the final harmful outcome. However, Clark's decision to proceed with selling or activating the charge despite knowing the risks indicated a high degree of moral culpability.",ROBOT_78F74D49,high,firework,CH-DIV-CC
05/03/2026 12:53,05/03/2026 12:53,100,12,True,,ROBOT_CF591D5A,EN,1,I CONSENT to participate in this study,7,6,5,8,7,7,7,6,5,9,9,10,3,4,1,,,,,,,,,,,,,,,,63,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,3,4,3,8,7,6,6,7,5,6,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"The most significant factor influencing my ratings of Clark's blameworthiness was his awareness of the potential harm and the degree of control he had over the situation, particularly whether he actively armed or activated the canister despite knowing the risks. The presence of another decision-maker, Bill, did somewhat lessen Clark's perceived responsibility in scenarios where Bill's intent or capacity was a factor, as it introduced shared accountability. However, Clark's decision to proceed with the sale or activation, especially for personal gain, still weighed heavily in my judgment, as he had the initial power to prevent harm.",ROBOT_CF591D5A,low,firework,DIV-CH-CC
05/03/2026 12:53,05/03/2026 12:54,100,40,True,,ROBOT_225B52B9,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,8,8,4,8,8,5,7,7,3,9,9,7,1,1,0,63,,,,,,,,,,True,True,True,,,,,,,5,5,47,7,6,7,4,3,5,4,8,7,6,7,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was his deliberate decision to initiate a sequence of events, for personal financial gain, despite knowing there was a high probability (75%) of a workman being harmed. The presence of another decision-maker between Clark's action and the outcome did affect how responsible I felt Clark was. When Clark's action was the necessary first step that enabled",ROBOT_225B52B9,low,trolley,DIV-CH-CC
05/03/2026 12:54,05/03/2026 12:54,100,30,True,,ROBOT_F266AB78,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,6,1,7,7,2,6,6,1,7,7,2,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,I actually think that Clark is roughly equally morally blameworthy in both stories.,Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was Clark's awareness of the likely harm combined with his decision to prioritize his financial bonus over the workman's safety. The presence of another decision-maker (Bill or the mechanism) between Clark's action and the outcome did modestly reduce my sense of Clark's blameworthiness, because another agent's independent choice introduces some moral diffusion of responsibility. However, since Clark knew there was a 75% probability that harm would result from his action, he remained substantially blameworthy regardless of whether that intervening agent was human or mechanical.",ROBOT_F266AB78,low,trolley,CH-CC-DIV
05/03/2026 12:54,05/03/2026 12:54,100,27,True,,ROBOT_7546780B,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,5,6,2,7,8,5,6,7,3,8,9,8,2,3,1,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,"Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch before Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,8,5,4,6,5,9,8,7,8,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"The presence of another decision-maker, such as Bill or the computerized mechanism, did influence my perception of Clark's blameworthiness. When Clark's action was directly followed by another person's or mechanism's decision, it created a buffer that diluted his direct responsibility, as the outcome depended not solely on his choice but also on the subsequent actions. This diffusion of responsibility made me perceive Clark as less blameworthy in scenarios where another decision-maker was involved.",ROBOT_7546780B,low,trolley,CH-DIV-CC
05/03/2026 12:54,05/03/2026 12:55,100,11,True,,ROBOT_5262DAD1,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,5,2,5,4,1,6,5,2,6,5,2,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,"Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.","Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,3,7,6,5,6,5,4,4,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by the presence of another decision-maker or mechanism between his action and the outcome. In scenarios where another operator (Bill) or a computerized system was involved, I rated Clark slightly less blameworthy because the final outcome depended on an additional factor beyond his control. However, I still held him partially responsible since his initial decision to flip the switch created the risk of harm.",ROBOT_5262DAD1,high,trolley,DIV-CH-CC
05/03/2026 12:55,05/03/2026 12:55,100,35,True,,ROBOT_D97D29D6,EN,1,I CONSENT to participate in this study,8,8,5,8,8,5,8,8,5,9,9,10,2,2,0,,,,,,,,,,,,,,,,63,True,True,False,,,,,,,,,,,,,,,,5,5,47,7,6,7,4,3,5,3,8,7,7,6,8,8,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,My high ratings for Clark's blameworthiness across all scenarios were primarily influenced by his clear knowledge of the high probability of harm and his voluntary actions to enable that harm for personal financial gain.,ROBOT_D97D29D6,low,firework,DIV-CH-CC
05/03/2026 12:55,05/03/2026 12:56,100,41,True,,ROBOT_6A211D34,EN,1,I CONSENT to participate in this study,8,8,3,9,9,5,8,8,4,9,9,5,3,4,0,,,,,,,,,,,,,,,,63,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,I actually think that Clark is roughly equally morally blameworthy in both stories.,,,,,,,,,,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was Clark's awareness of the likely harm combined with his purely self-interested motivation (the $2,000 commission) for proceeding anyway. The presence of another decision-maker (Bill) did somewhat reduce Clark's blameworthiness in the standard scenario, but when Bill had a brain injury and lacked genuine agency, Clark effectively became the primary responsible party, which increased his blameworthiness significantly. In the remote-activation scenario, Clark's direct role in triggering the explosion increased his culpability compared to simply arming the canister beforehand, since he made a real-time choice to cause harm with full knowledge of the consequences.",ROBOT_6A211D34,low,firework,CC-CH-DIV
05/03/2026 12:56,05/03/2026 12:57,100,53,True,,ROBOT_1FABCC86,EN,1,I CONSENT to participate in this study,9,9,15,9,9,20,8,8,10,9,9,25,3,7,5,,,,,,,,,,,,,,,,8403259,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,8,7,8,6,5,7,6,9,9,8,7,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"What most influenced my ratings of Clark's blameworthiness was his awareness of the potential harm and his decision to prioritize personal gain over safety. The presence of another decision-maker, Bill, did affect my perception of Clark's responsibility, particularly in cases where Bill lacked full mental competence, as it highlighted Clark's crucial role in facilitating a dangerous situation despite knowing the risks.",ROBOT_1FABCC86,high,firework,DIV-CH-CC
05/03/2026 12:57,05/03/2026 12:57,100,15,True,,ROBOT_CF3757A1,EN,1,I CONSENT to participate in this study,8,7,4,7,6,3,8,7,5,9,9,10,3,3,0,,,,,,,,,,,,,,,,8403259,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,3,4,3,7,6,5,6,5,4,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"The primary factor influencing my ratings of Clark's blameworthiness was his knowledge of the potential harm and the degree of control he had over the situation, especially knowing the high probability (75%) of injury if the canister was activated. The presence of another decision-maker, Bill, did somewhat lessen Clark's perceived responsibility in scenarios where Bill's intent or capacity was a significant factor, as it introduced shared accountability. However, Clark's decision to arm or activate the canister despite the warnings still made him substantially blameworthy, particularly when he prioritized personal gain over public safety.",ROBOT_CF3757A1,high,firework,DIV-CH-CC
05/03/2026 12:57,05/03/2026 12:58,100,40,True,,ROBOT_D4622F55,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,8,8,3,8,8,3,8,8,3,8,8,3,1,1,0,8403259,,,,,,,,,,True,True,True,,,,,,,5,5,47,6,6,6,5,4,5,3,7,7,6,7,7,7,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were primarily influenced by his knowledge of the high probability of harm (75%) and his choice to proceed for personal financial gain ($2,0",ROBOT_D4622F55,high,trolley,CH-CC-DIV
05/03/2026 12:58,05/03/2026 12:58,100,32,True,,ROBOT_3053D188,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,6,1,7,7,2,6,6,1,7,7,2,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,I actually think that Clark is roughly equally morally blameworthy in both stories.,Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was his clear awareness that his action created a substantial (75%) probability of harm to the workman, combined with his purely financial motivation for taking that risk. The presence of another decision-maker (Bill or the computerized mechanism) did modestly reduce Clark's blameworthiness compared to a scenario where he directly caused harm, because an intervening agent introduces some diffusion of responsibility. However, this reduction was limited because Clark knowingly set the harmful chain of events in motion and could reasonably anticipate the outcome, making him still substantially culpable regardless of who or what completed the causal chain.",ROBOT_3053D188,low,trolley,CH-CC-DIV
05/03/2026 12:58,05/03/2026 12:59,100,28,True,,ROBOT_607A9039,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,7,7,2,8,8,3,6,6,1,8,8,3,3,3,1,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,8,7,8,6,5,7,6,9,8,7,8,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"The presence of another decision-maker, such as Bill or a computerized mechanism, between Clark's action and the outcome did influence my ratings of Clark's blameworthiness. It reduced his direct responsibility for the harm, as the final action leading to the harm was not solely his decision. This diffusion of responsibility makes Clark seem less blameworthy when another party's decision intervenes between his action and the negative outcome.",ROBOT_607A9039,high,trolley,CH-CC-DIV
05/03/2026 12:59,05/03/2026 12:59,100,15,True,,ROBOT_B448221D,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,5,2,7,6,3,6,5,2,7,6,3,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,4,7,8,6,6,7,5,6,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"The primary factor influencing my ratings of Clark's blameworthiness across the scenarios was the degree of control and foreseeability he had over the outcome. In scenarios with another decision-maker, like Bill, I felt Clark was slightly less blameworthy because the outcome depended on another person's choice, reducing his direct responsibility. However, in the scenario with the computerized mechanism, I rated him as more blameworthy since the high probability (75%) of harm made the outcome more predictable despite the lack of human agency at the second fork.",ROBOT_B448221D,low,trolley,DIV-CH-CC
05/03/2026 12:59,05/03/2026 13:00,100,33,True,,ROBOT_F3F7E746,EN,1,I CONSENT to participate in this study,9,9,10,9,9,8,9,9,12,9,9,15,1,1,0,,,,,,,,,,,,,,,,8403259,True,True,True,,,,,,,,,,,,,,,,5,5,47,7,6,7,4,3,5,3,8,8,7,6,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"My ratings for Clark's blameworthiness were consistently high because, in every scenario, he knowingly chose his $2,000 commission over the safety of others, despite being aware",ROBOT_F3F7E746,high,firework,CH-CC-DIV
05/03/2026 13:00,05/03/2026 13:00,100,41,True,,ROBOT_DEBACB5C,EN,1,I CONSENT to participate in this study,9,9,7,8,8,5,9,9,8,9,9,10,3,4,0,,,,,,,,,,,,,,,,8403259,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,5,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was Clark's awareness of the likely harm combined with his financial motivation to act anyway — he knowingly enabled danger for personal gain. The presence of another decision-maker (Bill) did somewhat reduce Clark's blameworthiness in the standard scenarios, since Bill made an independent choice to detonate the canister, but Clark's role in arming and enabling the harm kept his blameworthiness high. In the brain-injury scenario, however, the intervening ""decision-maker"" was effectively not a competent agent, which shifted more moral responsibility back onto Clark as the only person capable of truly understanding and preventing the outcome.",ROBOT_DEBACB5C,high,firework,CH-CC-DIV
05/03/2026 13:01,05/03/2026 13:01,100,12,True,,ROBOT_4E6AD11D,EN,1,I CONSENT to participate in this study,8,8,7,7,7,5,8,8,8,9,9,10,3,3,0,,,,,,,,,,,,,,,,63,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill is a mentally competent adult.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,3,4,3,7,6,5,6,5,4,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by the degree of control he had over the situation and the foreseeability of harm, as well as Bill's mental capacity in each scenario. The presence of another decision-maker, like Bill, did somewhat lessen Clark's perceived responsibility in cases where Bill was mentally competent and made an intentional choice to ignite the canister, as it introduced a shared culpability. However, when Bill had a brain injury or when Clark had a direct role in arming the device remotely, I felt Clark bore more responsibility due to his awareness of the high risk and his decision to prioritize personal gain over public safety.",ROBOT_4E6AD11D,low,firework,CH-CC-DIV
05/03/2026 13:01,05/03/2026 13:02,100,32,True,,ROBOT_ECC88307,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,8,8,7,8,8,7,8,8,7,8,8,7,1,1,0,8403259,,,,,,,,,,True,True,True,,,,,,,5,5,47,6,5,6,4,3,5,4,8,7,7,6,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"My ratings for Clark's blameworthiness across the three scenarios were consistently high because, in each case, he knowingly initiated a chain of events with a high (75%) probability of harming",ROBOT_ECC88307,high,trolley,CH-DIV-CC
05/03/2026 13:02,05/03/2026 13:02,100,33,True,,ROBOT_86352737,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,4,4,0,6,6,0,5,5,0,7,7,0,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was the directness of the causal chain between Clark's action and the harm—when an additional human decision-maker (Bill) intervened, I felt Clark's responsibility was somewhat diminished because Bill retained autonomous moral agency and could have chosen differently. However, when the second fork was controlled by a computerized mechanism with a known 75% probability, I actually rated Clark as more blameworthy because the mechanism lacks genuine agency, making Clark's decision more analogous to directly causing the harm. The presence of another human decision-maker did reduce Clark's blameworthiness slightly, but not dramatically, since Clark knowingly initiated the causal chain with awareness of the likely outcome.",ROBOT_86352737,high,trolley,DIV-CC-CH
